Datetime,actual,predicted,underperf_pct,underperf_flag,environmental_factors,observational_factors,recommended_actions_combined
2002-06-21 00:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-11-08 13:00:00,0.0674822358048247,0.06594172113998398,-0.02336176002398307,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-05-21 19:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-08-11 21:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-04-15 06:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-10-08 06:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-08-07 12:00:00,0.1037749872113956,0.1023536828903872,-0.013886205956365093,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2001-08-16 03:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-10-08 23:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-01-09 04:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-10-18 23:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-07-05 20:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-03-07 14:00:00,0.2228350944015247,0.22283509440152544,3.238470887830726e-15,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-12-25 06:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Anomalous sensor reading / outlier; Observed underperformance,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-12-17 23:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Anomalous sensor reading / outlier; Observed underperformance,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-02-08 00:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-03-10 19:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-05-04 00:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-04-14 19:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-11-06 06:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-12-02 10:00:00,0.1026365930471186,0.09999613424092543,-0.026405608839151554,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-12-14 02:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Anomalous sensor reading / outlier; Observed underperformance,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-01-18 17:00:00,0.0577007531276767,0.06143666639056468,0.06080917931220516,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2001-12-26 19:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-06-28 23:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-06-09 04:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-06-05 19:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-01-31 13:00:00,0.2228350944015247,0.22283509440152544,3.238470887830726e-15,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-08-13 09:00:00,0.0660940819264589,0.06242268207331842,-0.05881515710632618,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-10-15 01:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-08-03 23:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-07-08 10:00:00,0.139543475990477,0.1511814593272064,0.07698022884896859,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-11-23 03:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-12-08 19:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-07-28 11:00:00,0.1161086604205418,0.11710649578357674,0.008520751614658735,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-05-05 14:00:00,0.2228350944015247,0.22283509440152544,3.238470887830726e-15,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-06-21 02:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-01-16 03:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-01-09 03:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-10-07 08:00:00,0.0199179314587853,0.019808572827270148,-0.005520772872874554,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2001-04-23 16:00:00,0.1641587111247925,0.1643829009005827,0.0013638266179873755,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-07-26 14:00:00,0.1006735644282835,0.11183806984837504,0.0998274150763498,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-08-15 12:00:00,0.0862687214190877,0.08701911848774876,0.008623358656140714,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2001-02-26 06:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-03-16 05:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-07-20 06:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-12-16 16:00:00,0.0813344812125077,0.07582683807776172,-0.07263448238600959,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-09-11 10:00:00,0.0366196138157102,0.03940070212463207,0.07058473983851217,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2001-01-20 13:00:00,0.2228350944015247,0.22283509440152544,3.238470887830726e-15,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-03-06 22:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-08-22 02:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-01-14 14:00:00,0.1970592713487987,0.20306663391467325,0.029583208477266615,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-03-08 20:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-09-01 19:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-10-27 21:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-06-26 02:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-04-08 12:00:00,0.2228350944015247,0.22283509440152544,3.238470887830726e-15,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-03-04 18:00:00,4.153624734676146e-17,1.8118746282282763e-18,-21.924459948631913,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-05-16 11:00:00,0.2228350944015247,0.22283509440152544,3.238470887830726e-15,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2001-06-07 18:00:00,3.317468219101799e-17,1.8118746282282763e-18,-17.309590340396525,False,Low irradiance / cloudy,None detected,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-06-26 00:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-05-30 20:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-09-28 18:00:00,5.2195977395723145e-18,1.8118746282282763e-18,-1.8807720237664824,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-06-19 05:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Anomalous sensor reading / outlier; Observed underperformance,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-10-28 17:00:00,0.0145998137606259,0.014197648357942459,-0.02832619829314634,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2001-05-12 13:00:00,0.2228350944015247,0.22283509440152544,3.238470887830726e-15,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2001-01-12 22:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-03-05 22:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-05-15 16:00:00,0.14814369933337,0.14933592409882882,0.007983509478066551,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2001-02-27 07:00:00,0.0834585056212327,0.08227299792747818,-0.014409438377334044,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-11-19 09:00:00,0.0671500182212507,0.06420099524385939,-0.04593422525912292,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-09-20 13:00:00,0.0397040351985914,0.03903067316271321,-0.01725212458086586,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2001-07-25 13:00:00,0.1141087282591034,0.1278747592020398,0.10765244860548537,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-05-07 01:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-09-17 16:00:00,0.0193255130435428,0.020819763558860907,0.07177077256874767,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-05-25 06:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-09-27 12:00:00,0.0392600576417356,0.03858937629513915,-0.01737994782467976,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-06-04 22:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-04-15 10:00:00,0.2228350944015247,0.22283509440152544,3.238470887830726e-15,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-09-07 13:00:00,0.0513247179147058,0.04870084590003939,-0.0538773396267495,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-04-30 18:00:00,4.074205009436231e-17,1.8118746282282763e-18,-21.48613091635458,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2001-07-22 17:00:00,0.0371609704560393,0.036519134458552385,-0.017575334328237394,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-12-19 08:00:00,0.0774660760048641,0.0824586604327224,0.06054651387323619,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-09-04 13:00:00,0.0498862531977292,0.04986025494669712,-0.0005214223445080591,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-04-01 17:00:00,0.089256613588307,0.08928935669856515,0.0003667078750347604,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-02-21 22:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-05-09 06:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-11-22 12:00:00,0.0972746772907535,0.09512279431531075,-0.022622158978107165,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2001-12-15 09:00:00,0.1030381685987443,0.10165168087029966,-0.01363959470787014,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-05-07 12:00:00,0.2228350944015247,0.22283509440152544,3.238470887830726e-15,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2001-05-08 01:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-07-23 04:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-01-25 13:00:00,0.2228350944015247,0.22283509440152544,3.238470887830726e-15,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2001-01-12 08:00:00,0.1136508377871925,0.11312590620825151,-0.004640241979362776,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-03-23 08:00:00,0.1843169842810306,0.1670809600256166,-0.10315971522291595,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-07-19 13:00:00,0.1404978246062372,0.143732012499621,0.02250151401304799,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2000-08-18 03:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-07-25 03:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-05-12 21:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-04-12 04:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-02-12 06:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-03-01 01:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-01-03 13:00:00,0.1985717945511077,0.19449022338119076,-0.02098599661699848,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2002-05-02 23:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-12-08 19:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2002-08-22 10:00:00,0.0584031253309447,0.06281689256853772,0.07026401748187844,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
2001-02-27 05:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-10-17 23:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2001-05-25 00:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-07-10 21:00:00,0.0,1.8118746282282763e-18,1.0,True,Low irradiance / cloudy,Observed underperformance,No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.
2000-03-10 12:00:00,0.2228350944015247,0.22283509440152544,3.238470887830726e-15,False,Low irradiance / cloudy,Anomalous sensor reading / outlier,"No immediate site action; consider forecasting or re-scheduling maintenance during low-irradiance periods.; Validate sensor health, replace or recalibrate sensors as needed."
